MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT,TYPE_NAME,MONTH
김밥천국외도해운본점,T15,33.4877087,126.4312424,제주 제주시 외도일동 548-2번지 1층,0.812939521800281,분식,01월
아라포차,T6,33.472238,126.5459801,제주 제주시 아라일동 6138번지 1층,0.812925170068027,단품요리 전문,02월
육갑봉,T6,33.4911229,126.544686,제주 제주시 아라이동 3008-5번지,0.812925170068027,단품요리 전문,05월
푸라닭제주서귀점,T6,33.2561902,126.5722935,제주 서귀포시 동홍동 437-2번지 1층,0.812917594654788,단품요리 전문,07월
동부산가든,T6,33.4911099,126.5955914,제주 제주시 봉개동 1832-1번지 1층,0.812915479582146,단품요리 전문,09월
윤정이네국밥,T1,33.4077205,126.2940201,제주 제주시 한림읍 상대리 2720-3번지 1층,0.812903225806451,가정식,06월
달떡볶이외도점,T15,33.4925615,126.4334999,제주 제주시 외도이동 234-12번지 1층,0.812889812889812,분식,11월
상호네숯불구이,T1,33.4990112,126.5453425,제주 제주시 일도이동 85-5번지,0.812887236679058,가정식,03월
아키토리6126,T6,33.505653,126.5378222,제주 제주시 일도이동 361-25번지 이룸해피안아파트 1층 102호,0.812883435582822,단품요리 전문,11월
비에이치씨치킨노형점,T25,33.4836784,126.4696956,제주 제주시 노형동 2586-3번지 동원빌딩 1층,0.812872467222884,치킨,04월
삼춘이야기노형점,T1,33.4831829,126.4686428,제주 제주시 노형동 2420번지,0.812865497076023,가정식,12월
삼춘이야기노형점,T1,33.4831829,126.4686428,제주 제주시 노형동 2420번지,0.812865497076023,가정식,11월
선운사풍천장어,T1,33.2494768,126.566929,제주 서귀포시 서귀동 255-7번지,0.812865497076023,가정식,11월
마왕족발제주시청점,T6,33.4991032,126.5297519,제주 제주시 이도이동 1186-5번지,0.812849162011173,단품요리 전문,12월
온정숯불구이,T1,33.2552425,126.5751124,제주 서귀포시 동홍동 497-3번지,0.81283422459893,가정식,05월
바당에빠진도새기,T6,33.4849515,126.4727024,제주 제주시 노형동 2530-8번지 1층,0.81283422459893,단품요리 전문,08월
표선춘하추동,T1,33.3259354,126.8287757,제주 서귀포시 표선면 표선리 1613-2번지 1층,0.81283422459893,가정식,06월
노가리앤비어한라대점,T11,33.4759882,126.4815183,제주 제주시 노형동 683-1번지 에코피아2차 지하2층 203호,0.812820512820512,맥주/요리주점,03월
방일해장국외도점,T6,33.4860653,126.4292851,제주 제주시 외도일동 542-10번지 1층,0.812807881773399,단품요리 전문,09월
평창메밀막국수,T6,33.4755362,126.4857416,제주 제주시 노형동 64-12번지 1층,0.812807881773399,단품요리 전문,09월
카페파스쿠찌 일도점,T26,33.4855093,126.499037,제주 제주시 일도이동 일도위더스빌 1층 101호,0.812807881773399,커피,03월
오리정,T6,33.4858783,126.4783403,제주 제주시 노형동 1288-5번지,0.812807881773399,단품요리 전문,10월
빽풍,T1,33.4976591,126.5384899,제주 제주시 이도이동 398번지,0.812807881773399,가정식,09월
아라동감자탕,T1,33.4712576,126.5458454,제주 제주시 아라일동 6139-8번지,0.812796208530805,가정식,12월
모닥치기아라,T15,33.4753395,126.5459673,제주 제주시 아라일동 6106번지 1층,0.812792511700468,분식,06월
정순대국밥,T6,33.4905321,126.4306893,제주 제주시 외도일동 445-7번지 1층,0.812790697674418,단품요리 전문,12월
카페더비어,T26,33.4925629,126.5437406,제주 제주시 아라이동 3001-14번지,0.812785388127853,커피,02월
이치진외도직영점,T6,33.4908613,126.4304497,제주 제주시 외도일동 445-3번지 1층,0.812785388127853,단품요리 전문,12월
영복갈비제주본점,T1,33.4920837,126.4729897,제주 제주시 노형동 2733-4번지 주식회사 영복,0.812783318223028,가정식,12월
왓츠유어플레이버,T11,33.4990956,126.5289257,제주 제주시 이도이동 1771-12번지 3층,0.812765957446808,맥주/요리주점,11월
동부산가든,T6,33.4911099,126.5955914,제주 제주시 봉개동 1832-1번지 1층,0.812737642585551,단품요리 전문,10월
뻘떡낙지본저,T6,33.479325,126.5305296,제주 제주시 도남동 331-3번지 1동 2층,0.812727272727272,단품요리 전문,12월
대풍해장국,T6,33.5179042,126.5889643,제주 제주시 도련이동 515-1번지 1층,0.812720848056537,단품요리 전문,06월
바로족발보쌈별관,T6,33.4785035,126.4796464,제주 제주시 노형동 748-9번지 1층,0.81271676300578,단품요리 전문,09월
타이윅,T20,33.4914449,126.5439718,제주 제주시 아라이동 3009-1번지,0.812713602187286,양식,04월
BBQ신연동점,T25,33.4787127,126.4888722,제주 제주시 연동 1496번지,0.812698412698412,치킨,12월
김사장네명태조림,T1,33.4842469,126.4708415,제주 제주시 노형동 2511-6번지 1층,0.812688821752265,가정식,03월
에이바우트커피 한라도서관점,T26,33.4775124,126.5145952,제주 제주시 오라이동 878-1번지 2층,0.812688821752265,커피,05월
돈자루,T6,33.4901479,126.4778423,제주 제주시 노형동 1051-1번지,0.812672176308539,단품요리 전문,01월
커피주의보,T6,33.4927504,126.5380394,제주 제주시 이도이동 1994-5번지 1층,0.812668463611859,단품요리 전문,09월
에이바우트커피 화북남문점,T26,33.5189681,126.5635153,제주 제주시 화북일동 3978-2번지 101호,0.812666666666666,커피,11월
꼬꼬앤쿡,T6,33.5000828,126.520428,제주 제주시 삼도일동 535-19번지,0.812658227848101,단품요리 전문,07월
본죽앤비빔밥제주노형점,T1,33.4889534,126.4756156,제주 제주시 노형동 2581-3번지 동마빌딩 104호,0.812653562653562,가정식,05월
저팔계마라탕,T23,33.4989226,126.5300076,제주 제주시 이도이동 1768-7번지 3층,0.812641083521444,중식,02월
배스킨라빈스 외도점,T13,33.4861591,126.4312537,제주 제주시 외도일동 549-5번지 대원상록수11차아파트 104호,0.812632696390658,베이커리,07월
파리바게뜨제주한라대점,T13,33.4766947,126.4773698,제주 제주시 노형동 756번지 록담빌딩 1층,0.812631578947368,베이커리,12월
천장어제주점,T1,33.4788535,126.4805411,제주 제주시 노형동 737-1번지 1층,0.812619502868068,가정식,05월
가야밀면돼지국밥,T6,33.4942693,126.5191749,제주 제주시 오라일동 1083-2번지 1동 2층,0.81259679917398,단품요리 전문,10월
경일낙지,T6,33.4884492,126.4810146,제주 제주시 노형동 1291-3번지,0.812550937245313,단품요리 전문,08월
유림향,T1,33.2486177,126.5612621,제주 서귀포시 서귀동 294-4번지,0.8125,가정식,11월
레아,T6,33.4909864,126.494539,제주 제주시 연동 291-73번지,0.8125,단품요리 전문,02월
삼무곱창흑돼지,T6,33.490588,126.4916231,제주 제주시 연동 271-14번지 1층,0.8125,단품요리 전문,12월
신제주황가네,T1,33.48747,126.4929008,제주 제주시 연동 283-28번지 1층,0.8125,가정식,02월
본죽앤비빔밥까페제주연동점,T1,33.4804426,126.4900261,제주 제주시 연동 1482-2번지 1층,0.8125,가정식,07월
플리즈포어,T6,33.4876193,126.5347972,제주 제주시 이도이동 2028-7번지 1층,0.8125,단품요리 전문,10월
왕청가,T1,33.471707,126.5465836,제주 제주시 아라일동 6144-1번지 1층,0.8125,가정식,08월
주민상회 신광점,T1,33.4920584,126.4880647,제주 제주시 연동 2326-4번지 1층,0.8125,가정식,01월
봉자막창 제주서귀동홍점,T6,33.2520729,126.5739495,제주 서귀포시 동홍동 142-1번지 나동,0.8125,단품요리 전문,12월
흑도세기숯불친구,T1,33.2643921,126.5617648,제주 서귀포시 동홍동 1303번지,0.8125,가정식,12월
예일갈비,T1,33.490913,126.4984376,제주 제주시 연동 311-30번지 1층,0.8125,가정식,04월
예일갈비,T1,33.490913,126.4984376,제주 제주시 연동 311-30번지 1층,0.8125,가정식,08월
뒷빌레식당,T1,33.2727083,126.5896449,제주 서귀포시 토평동 1488번지,0.8125,가정식,02월
홍돈가,T6,33.4781342,126.4799921,제주 제주시 노형동 749-7번지,0.8125,단품요리 전문,05월
동부산가든,T6,33.4911099,126.5955914,제주 제주시 봉개동 1832-1번지 1층,0.8125,단품요리 전문,05월
엉또 고깃집,T6,33.2584707,126.4859667,제주 서귀포시 강정동 3807-5번지,0.8125,단품요리 전문,09월
남가네설악추어탕도련점,T6,33.5095414,126.5895219,제주 제주시 도련일동 1729-3번지 1층,0.8125,단품요리 전문,03월
스와니호프,T11,33.4829671,126.4781011,제주 제주시 노형동 3792-1번지,0.8125,맥주/요리주점,12월
찐하오마라탕4호점,T23,33.5075453,126.5248055,제주 제주시 이도일동 1709-10번지 1층,0.8125,중식,06월
이프,T6,33.4989506,126.5291169,제주 제주시 이도이동 1767-27번지 2층,0.8125,단품요리 전문,08월
주식회사 드림산업개발,T1,33.4731039,126.529225,제주 제주시 오등동 681번지 1층 (라피에스타),0.8125,가정식,10월
서귀포신용이식당,T1,33.482757,126.4733999,제주 제주시 노형동 2523-5번지,0.8125,가정식,07월
은정이네갈비,T1,33.410364,126.2631447,제주 제주시 한림읍 한림리 1534-3번지 1층,0.8125,가정식,07월
후년하우스,T1,33.5204175,126.5875415,제주 제주시 삼양이동 2181-19번지,0.8125,가정식,10월
와흘새가름,T1,33.5044661,126.6284704,제주 제주시 조천읍 와흘리 2569번지 1층,0.8125,가정식,10월
동화로 연탄구이,T1,33.5176645,126.5781174,제주 제주시 화북일동 18-4번지,0.8125,가정식,07월
2에프,T11,33.5001698,126.5290627,제주 제주시 이도이동 1773-20번지 2층,0.8125,맥주/요리주점,04월
이치류제주점,T21,33.4742572,126.5478715,제주 제주시 아라일동 6134번지 1층,0.8125,일식,03월
인화동한우,T6,33.5071048,126.5434137,제주 제주시 일도이동 394-45번지 1층,0.8125,단품요리 전문,06월
금하순대,T6,33.441213,126.2886333,제주 제주시 한림읍 귀덕리 2979번지,0.8125,단품요리 전문,08월
귀한족발 신제주점,T6,33.4909794,126.4947759,제주 제주시 연동 291-115번지 1층,0.8125,단품요리 전문,11월
원조산고을칼국수본점,T6,33.4761024,126.4804098,제주 제주시 노형동 677-2번지 더힐 지2층 2호,0.812420785804816,단품요리 전문,02월
영자네해장국,T1,33.5215932,126.5679222,제주 제주시 화북일동 1968-5번지 1층,0.812392426850258,가정식,02월
평창메밀막국수,T6,33.4755362,126.4857416,제주 제주시 노형동 64-12번지 1층,0.812383900928792,단품요리 전문,11월
메종드쁘띠푸르(공항점),T13,33.487948,126.5020409,제주 제주시 오라삼동 2997번지 201호,0.812373225152129,베이커리,11월
춘천명동닭갈비 아라점,T6,33.4746119,126.5427384,제주 제주시 아라일동 6097-23번지 1층,0.812366737739872,단품요리 전문,01월
대광,T1,33.5073015,126.5257654,제주 제주시 이도일동 1704-12번지,0.812366737739872,가정식,06월
유쾌육회,T21,33.4876979,126.4778437,제주 제주시 노형동 1065-3번지 1층,0.812351543942992,일식,08월
카페파스쿠찌 일도점,T26,33.4855093,126.499037,제주 제주시 일도이동 일도위더스빌 1층 101호,0.812335958005249,커피,07월
공간키친,T6,33.4998531,126.529019,제주 제주시 이도이동 1772-25번지,0.812286689419795,단품요리 전문,12월
공간키친,T6,33.4998531,126.529019,제주 제주시 이도이동 1772-25번지,0.812286689419795,단품요리 전문,11월
매머드익스프레스 제주아라이도점,T26,33.4935401,126.5419653,제주 제주시 아라이동 3001-4번지 1동 2층,0.812280701754385,커피,05월
원조산고을칼국수본점,T6,33.4761024,126.4804098,제주 제주시 노형동 677-2번지 더힐 지2층 2호,0.81226533166458,단품요리 전문,03월
금관,T1,33.5147068,126.5170318,제주 제주시 용담일동 2-3번지,0.812244897959183,가정식,11월
동막골,T1,33.4840381,126.5394189,제주 제주시 아라일동 2382-6번지 1층,0.812244897959183,가정식,07월
고죽면,T1,33.5162883,126.5803079,제주 제주시 도련일동 1938-5번지 제주아빌로스 1층 107호,0.812236286919831,가정식,12월
한촌설렁탕제주종합운동장점,T6,33.4942236,126.5152709,제주 제주시 오라일동 1269번지 1층,0.812233285917496,단품요리 전문,11월
차돌,T6,33.4960718,126.5418142,제주 제주시 이도이동 438번지 혜성상가109동102호,0.812227074235807,단품요리 전문,12월
모어댄댓,T20,33.4759521,126.5474937,제주 제주시 아라일동 6108-9번지 1층,0.812220566318927,양식,04월
폭포수,T1,33.2855407,126.5871387,제주 서귀포시 토평동 1770-5번지,0.812206572769953,가정식,10월
인화동한우,T6,33.5071048,126.5434137,제주 제주시 일도이동 394-45번지 1층,0.812182741116751,단품요리 전문,02월
꿀돼지,T20,33.5161451,126.579899,제주 제주시 도련일동 1939-4번지 2층,0.812154696132596,양식,03월
에이에이,T6,33.4987647,126.5301679,제주 제주시 이도이동 1768-22번지,0.812154696132596,단품요리 전문,03월
루스트플레이스 올레시장점,T20,33.2473889,126.5628123,제주 서귀포시 서귀동 423-9번지 2층,0.812146892655367,양식,05월
예산가마솥장수촌설렁탕 일도점,T6,33.499355,126.5450917,제주 제주시 일도이동 85-3번지,0.812138728323699,단품요리 전문,03월
태산봉,T1,33.5116193,126.5304294,제주 제주시 일도일동 1048-6번지,0.812130177514792,가정식,09월
선운사풍천장어,T1,33.2494768,126.566929,제주 서귀포시 서귀동 255-7번지,0.812121212121212,가정식,10월
이도농원,T1,33.4977908,126.5294391,제주 제주시 이도이동 1188-1번지 1층,0.812101910828025,가정식,06월
마블링,T1,33.2621293,126.5516663,제주 서귀포시 서홍동 1658-9번지 서홍동,0.812101910828025,가정식,07월
동부산가든,T6,33.4911099,126.5955914,제주 제주시 봉개동 1832-1번지 1층,0.812080536912751,단품요리 전문,07월
모던뽀이,T20,33.4995164,126.5289356,제주 제주시 이도이동 1771-3번지 3층,0.812080536912751,양식,08월
혼섬갈비,T6,33.489334,126.4769011,제주 제주시 노형동 1054-1번지 노형동,0.812080536912751,단품요리 전문,06월
하타나카연동신시가지점,T21,33.478304,126.4916644,제주 제주시 연동 1524-6번지 1층,0.812080536912751,일식,09월
뚜레쥬르 노형오거리점,T13,33.4874547,126.4774646,제주 제주시 노형동 1064-7번지 아일랜드빌딩 B동 1층,0.81207065750736,베이커리,07월
봄봄  한북로점,T26,33.4634249,126.529919,제주 제주시 오등동 767-2번지 1층,0.812051649928264,커피,10월
(주)커피빈코리아,T26,33.4847778,126.5343571,제주 제주시 아라일동 2503번지,0.812050119968008,커피,12월
바삭돈가스아라점,T6,33.4737748,126.5440228,제주 제주시 아라일동 6093번지 1층,0.812048192771084,단품요리 전문,12월
원조산고을칼국수본점,T6,33.4761024,126.4804098,제주 제주시 노형동 677-2번지 더힐 지2층 2호,0.812030075187969,단품요리 전문,04월
궁한스샤브신제주점,T6,33.482681,126.4945352,제주 제주시 연동 298-9번지 2층,0.812030075187969,단품요리 전문,11월
바우네나주곰탕,T6,33.5168264,126.5890353,제주 제주시 도련이동 534-1번지 1층,0.812013348164627,단품요리 전문,01월
